library,real_time_solo_len,real_time_solo_median,real_time_solo_average,real_time_solo_std,real_time_solo_max,real_time_full_median,real_time_full_average,real_time_full_std,real_time_full_max,real_time_constant_median,real_time_constant_average,real_time_constant_std,real_time_constant_max
adrpy,1.0,1.44,1.44,,1.44,18.582,18.582,,18.582,1.097,1.097,,1.097
ads,4.0,1.7715,1.7635,0.0635216498526289,1.827,3.8155,3.7945,0.04973596954585955,3.826,0.793,0.7962499999999999,0.04060685492212689,0.847
adversarial_robustness_toolbox,7.0,1.761,1.7145714285714284,0.07600845817595384,1.7990000000000002,12.154000000000002,12.232142857142858,0.2961257776528006,12.645999999999999,0.9229999999999999,0.9117142857142857,0.056896731850239815,0.988
advertools,4.0,1.5899999999999999,1.5835,0.03567912554982254,1.618,17.517,17.4345,0.27094710430881724,17.657,1.1425,1.13475,0.073035950052012,1.206
aenum,7.0,1.061,1.0524285714285713,0.03339589367400902,1.095,1.013,1.0057142857142858,0.031737014592398145,1.058,0.7979999999999999,0.7798571428571428,0.033869497444497985,0.8029999999999999
aequitas,1.0,1.3769999999999998,1.3769999999999998,,1.3769999999999998,26.113000000000003,26.113000000000003,,26.113000000000003,1.105,1.105,,1.105
aerosandbox,7.0,1.5330000000000001,1.5177142857142858,0.09857267079962587,1.601,20.295,20.86514285714286,0.7637851854571467,21.881,0.8540000000000001,0.8502857142857143,0.022997929513431468,0.885
affine,4.0,0.911,0.9112500000000001,0.0455658863624971,0.966,0.919,0.91225,0.01707581135212422,0.924,0.8065,0.8062499999999999,0.011499999999999953,0.82
affinegap,4.0,0.8935,0.908,0.0371752605908822,0.963,0.9630000000000001,0.9722500000000001,0.09804548264283602,1.0979999999999999,0.784,0.7715000000000001,0.034693899559816964,0.797
afinn,4.0,1.585,1.5965,0.07208097298640385,1.685,1.61,1.62,0.03484250278036874,1.669,0.762,0.76675,0.025355801440038673,0.8009999999999999
agate,4.0,4.637499999999999,4.646249999999999,0.0902454985026951,4.763999999999999,6.002000000000001,6.0395,0.13979151142564628,6.237,0.8285,0.81525,0.05291738844652107,0.8590000000000001
agate-dbf,4.0,1.5635,1.5675,0.0395347948015416,1.614,6.948,6.999249999999999,0.19581347417036113,7.279,0.7765,0.7777500000000002,0.02136000936329384,0.804
agate-excel,4.0,1.6804999999999999,1.71225,0.07179310551856635,1.819,7.391500000000001,7.4605,0.2429327753378152,7.806,0.8195,0.82275,0.0315739871835451,0.8640000000000001
agate-sql,4.0,1.779,1.7805,0.04112987559751019,1.829,8.6475,8.6325,0.09271641350555597,8.729,0.9305000000000001,0.92425,0.07201562330494679,1.001
aghast,7.0,1.113,1.0978571428571429,0.043929597355422303,1.1420000000000001,3.315,3.3725714285714288,0.23179075128432622,3.8280000000000003,0.764,0.7557142857142857,0.044443650786564544,0.802
aics-dask-utils,7.0,1.15,1.1365714285714286,0.053668293379664354,1.189,5.612,5.568428571428571,0.1881735521115697,5.791,0.914,0.9092857142857144,0.06686233191096042,1.0090000000000001
aicsfeature,7.0,4.888999999999999,4.906714285714285,0.16363039070388138,5.172000000000001,37.764,49.66957142857143,30.716254561481197,119.257,4.66,5.722857142857143,2.7121558723993866,11.865
aicsimageio,4.0,1.7985,1.76375,0.08518753821226838,1.821,11.0625,11.052000000000001,0.23950086986620087,11.322000000000001,1.0705,1.07075,0.039296946446257135,1.113
aicsimageprocessing,1.0,2.865,2.865,,2.865,29.578000000000003,29.578000000000003,,29.578000000000003,2.715,2.715,,2.715
aicspylibczi,7.0,1.077,1.0968571428571428,0.07168781526272687,1.186,3.326,3.2881428571428577,0.07286843983378222,3.362,0.841,0.8424285714285714,0.015501152030920612,0.868
aicsshparam,7.0,1.2990000000000002,1.3067142857142855,0.041768067091636316,1.355,29.828000000000003,30.261714285714284,1.8241912102157976,33.597,1.115,1.086285714285714,0.058724538555627856,1.137
aiodns,4.0,0.877,0.8712500000000001,0.019050371824892637,0.887,1.7485,1.7530000000000001,0.04833908011812671,1.8090000000000002,0.7954999999999999,0.79675,0.006238322424071008,0.805
aiofiles,4.0,0.8965000000000001,0.89475,0.018318933738985327,0.914,0.873,0.87375,0.015085865349171479,0.89,0.7734999999999999,0.7749999999999999,0.055033323238440394,0.84
aiogram,1.0,1.176,1.176,,1.176,5.222,5.222,,5.222,0.852,0.852,,0.852
aiohttp,4.0,1.744,1.7855,0.10387332028325016,1.939,3.7830000000000004,3.84075,0.138437410647074,4.047,0.761,0.7945,0.07574738719366278,0.907
aiohttp-cors,7.0,0.963,0.9755714285714286,0.026732359559512305,1.0070000000000001,4.072,4.0685714285714285,0.0991528401725623,4.27,0.877,0.8568571428571429,0.0371188567147417,0.8909999999999999
aiohttp-socks,1.0,1.037,1.037,,1.037,4.284,4.284,,4.284,0.878,0.878,,0.878
aiohttp-sse-client,4.0,0.98,0.973,0.0370405183549043,1.008,4.177,4.10225,0.16595857916962314,4.2010000000000005,0.8225,0.8195000000000001,0.05832380874622873,0.873
aiohttp_socks,1.0,0.966,0.966,,0.966,4.292,4.292,,4.292,0.805,0.805,,0.805
aioredis,7.0,0.973,0.9675714285714286,0.02950060532066613,0.9990000000000001,1.188,1.1964285714285714,0.026069504169029475,1.2309999999999999,0.753,0.7595714285714286,0.024446248129703807,0.7879999999999999
aiorpcx,7.0,1.0,0.9935714285714285,0.02638722634696025,1.03,0.985,0.9844285714285714,0.06149758028534447,1.1,0.794,0.7825714285714287,0.031821675751271296,0.828
aiortc,7.0,1.218,1.2435714285714288,0.05584459730017795,1.325,4.81,4.756,0.18076135280160605,5.035,0.865,0.8555714285714284,0.03698133377285152,0.9079999999999999
airr,7.0,1.645,1.6782857142857142,0.08194045457060933,1.7890000000000001,8.318999999999999,8.266,0.17549169021162564,8.488999999999999,0.7929999999999999,0.7961428571428572,0.03293644673928142,0.846
airsim,4.0,1.6825,1.6837499999999999,0.026961392150010824,1.71,9.1955,9.16525,0.38920035542977965,9.562000000000001,0.778,0.78,0.0325985684757271,0.8170000000000001
airtable,7.0,0.9259999999999999,0.929,0.026708300832013535,0.966,1.9040000000000001,1.9092857142857143,0.05254431236494361,1.9680000000000002,0.8220000000000001,0.8104285714285714,0.033440779211700716,0.848
airtable-python-wrapper,7.0,0.9540000000000001,0.951,0.03241398874971525,0.986,1.8530000000000002,1.8398571428571426,0.037605090840773965,1.88,0.8370000000000001,0.8274285714285714,0.03566444140810819,0.8590000000000001
alabaster,4.0,0.891,0.8907499999999999,0.05151294335730907,0.946,0.838,0.83275,0.03242812565248464,0.861,0.7969999999999999,0.7992499999999999,0.014863265679744395,0.8170000000000001
albumentations,4.0,1.168,1.1577499999999998,0.043238678672380154,1.197,12.9445,13.2125,0.6516126149791759,14.181,0.9284999999999999,0.9215,0.056653920135032725,0.975
alembic,4.0,1.181,1.18375,0.0508027230241319,1.234,3.5220000000000002,3.4905,0.08195323869947635,3.548,0.909,0.90875,0.03297852836821755,0.946
algoliasearch,7.0,1.037,1.0454285714285714,0.019586195332913673,1.071,1.902,1.893,0.057323642591866134,1.979,0.825,0.8207142857142857,0.029736141229791322,0.8440000000000001
algopy,7.0,1.784,1.7678571428571426,0.058365025404570656,1.837,1.7519999999999998,1.765857142857143,0.07890379917221674,1.8769999999999998,0.733,0.7391428571428571,0.034217094029293633,0.8
algorithmia,7.0,1.069,1.0664285714285715,0.07159808457134668,1.13,2.488,2.5701428571428573,0.17013370092511432,2.8710000000000004,0.9790000000000001,0.9891428571428572,0.03335879979569898,1.0390000000000001
algorithms,1.0,1.073,1.073,,1.073,1.171,1.171,,1.171,0.804,0.804,,0.804
alibi,4.0,2.061,2.06575,0.055114275222788806,2.1319999999999997,53.6395,53.859750000000005,1.7344117878981353,56.09,1.6955,1.6937499999999999,0.04495460673464589,1.7469999999999999
alipy,1.0,1.795,1.795,,1.795,12.243,12.243,,12.243,0.898,0.898,,0.898
allennlp,4.0,8.8705,8.73075,0.3640635246766701,8.99,103.3505,105.92675,5.636381189794277,114.35600000000001,8.908999999999999,8.831,0.17938598979110226,8.943
allennlp-semparse,4.0,9.5545,9.536,0.14929835899968763,9.668,104.803,105.78125,6.096309778601042,112.898,9.342500000000001,9.27875,0.16044599299037227,9.389
allennlp_models,4.0,10.4515,10.41875,0.30466087704199896,10.745999999999999,107.22800000000001,108.02,6.657496326197507,115.875,10.565,10.50775,0.6781609322277424,11.277000000000001
allensdk,4.0,2.521,2.83425,0.6466732173207731,3.804,37.0375,37.07275,1.2937185100837565,38.546,1.33,1.331,0.024055491403558154,1.361
alpaca-trade-api,1.0,1.038,1.038,,1.038,7.505,7.505,,7.505,0.894,0.894,,0.894
alpha-vantage,4.0,1.0070000000000001,1.0215,0.03966946768821925,1.08,4.5285,4.474,0.19901926204934686,4.648,0.9139999999999999,0.89475,0.04266438795998373,0.92
alpha_vantage,4.0,1.0220000000000002,1.024,0.03299494910841146,1.0659999999999998,4.4879999999999995,4.49475,0.1332175538983761,4.6610000000000005,0.8905,0.89075,0.03195178659584881,0.9259999999999999
alphashape,4.0,1.0995,1.1495000000000002,0.13063562556464714,1.3430000000000002,8.524000000000001,8.50625,0.057296742199419035,8.554,0.8955,0.897,0.026318561257535865,0.93
alphatwirl,1.0,1.248,1.248,,1.248,3.573,3.573,,3.573,0.777,0.777,,0.777
altair,4.0,1.3795000000000002,1.3815000000000002,0.03510460558578223,1.4180000000000001,9.125,9.09075,0.21778487091623244,9.286,0.932,0.93225,0.022081289213570235,0.955
altair-data-server,4.0,1.116,1.12125,0.015861378670636885,1.1440000000000001,9.4315,9.35375,0.29316590865924386,9.603,0.9015000000000001,0.894,0.09156054463213578,0.9790000000000001
altair-latimes,4.0,0.8645,1.0987500000000001,0.49245532792325436,1.837,0.8775,0.8647499999999999,0.05780642986150706,0.917,0.7505,0.7357500000000001,0.04705581791872283,0.773
altair-saver,4.0,1.1135000000000002,1.1147500000000001,0.011870832602082475,1.13,9.956,10.0,0.31058332215365303,10.419,0.905,0.91725,0.05445104835231981,0.987
altair-viewer,4.0,1.187,1.1862499999999998,0.03251025479239842,1.2209999999999999,9.568000000000001,9.601,0.1770348364964742,9.839,0.9275,0.9264999999999999,0.016010413278030395,0.9420000000000001
altair_data_server,4.0,1.0945,1.0827499999999999,0.03318006429569812,1.1079999999999999,9.39,9.38575,0.11745176314839494,9.513,0.9735,0.9684999999999999,0.021424285285628553,0.986
altair_latimes,4.0,0.8659999999999999,0.88525,0.07198321563623936,0.987,0.8480000000000001,0.84575,0.04276583527381017,0.895,0.7455,0.7615000000000001,0.0611800621117697,0.847
altair_morberg,7.0,1.08,1.0761428571428573,0.06036949718588179,1.177,9.1,9.095285714285714,0.24378249478152603,9.506,0.9359999999999999,0.9207142857142856,0.05087145331032684,0.987
altair_saver,4.0,1.1400000000000001,1.1375000000000002,0.03549178308660563,1.176,10.0135,10.01675,0.049087506896697386,10.071,0.9285000000000001,0.9425000000000001,0.03890586930871317,0.9990000000000001
altair_viewer,7.0,1.155,1.1285714285714286,0.054276628312307486,1.196,9.549,9.558285714285713,0.18366247510557174,9.898,0.937,0.9325714285714284,0.029370377042507393,0.975
alteia,1.0,1.028,1.028,,1.028,1.505,1.505,,1.505,0.8029999999999999,0.8029999999999999,,0.8029999999999999
altgraph,4.0,0.9195,0.9165000000000001,0.01800925687898682,0.935,0.9015,0.9055000000000001,0.02580051679068981,0.937,0.7889999999999999,0.7805,0.03806573262134859,0.8170000000000001
amazon-braket-pennylane-plugin,7.0,0.755,0.7694285714285714,0.034014002718768324,0.826,0.7809999999999999,0.7817142857142857,0.0337279028190522,0.83,0.802,0.7944285714285714,0.021961004400657874,0.8170000000000001
ambiance,4.0,0.9275,0.9215,0.024556058315617406,0.9440000000000001,6.219,6.2330000000000005,0.191697678650525,6.478,0.8045,0.81975,0.03903310560707841,0.877
ames,4.0,0.7809999999999999,0.7757499999999999,0.04496202101032976,0.8190000000000001,0.7725,0.7635,0.03323151115031232,0.7929999999999999,0.7815,0.7685,0.05088876758840471,0.813
amply,4.0,0.9305,0.9307500000000001,0.03837859646556486,0.978,1.5434999999999999,1.5442500000000001,0.024281337140555772,1.574,0.785,0.7627499999999999,0.04516912662427738,0.7859999999999999
amqp,4.0,0.9615,0.9632499999999999,0.03653651141894449,1.003,1.01,1.017,0.03531760656292172,1.0659999999999998,0.7955,0.7887499999999998,0.01883923211457058,0.8029999999999999
amqplib,1.0,2.1630000000000003,2.1630000000000003,,2.1630000000000003,2.221,2.221,,2.221,0.782,0.782,,0.782
anaconda,4.0,1.5270000000000001,1.52,0.04162531281163745,1.5630000000000002,1.4525000000000001,1.4675,0.08075683665589353,1.579,0.7450000000000001,0.7440000000000001,0.02046134567096376,0.768
anaconda-client,4.0,1.6975,1.6995,0.11345042970390203,1.814,3.9675000000000002,3.9847500000000005,0.060367623773012705,4.071000000000001,0.8200000000000001,0.81775,0.04353064054969406,0.863
anaconda-navigator,4.0,0.7184999999999999,0.7184999999999999,0.05673623181001714,0.777,0.8185,0.8095,0.07018309388069659,0.883,0.765,0.763,0.017378147196982784,0.782
anaconda-project,4.0,0.7755,0.7715000000000001,0.022693611435820427,0.7929999999999999,0.769,0.7710000000000001,0.04665476038590991,0.8290000000000001,0.729,0.732,0.06438944012802102,0.81
analysisdatalink,1.0,1.9909999999999999,1.9909999999999999,,1.9909999999999999,21.259,21.259,,21.259,1.034,1.034,,1.034
anchor-exp,7.0,2.182,2.161,0.08453993139339543,2.26,23.471999999999998,23.155142857142856,0.9641426983891662,24.19,1.1840000000000002,1.1952857142857145,0.0456425031657784,1.265
anda,4.0,3.0885,3.0770000000000004,0.09376922025199227,3.179,3.2905,3.32625,0.26135081786747855,3.662,0.738,0.73525,0.010688779163215997,0.745
angles,1.0,1.567,1.567,,1.567,1.621,1.621,,1.621,0.778,0.778,,0.778
aniso8601,4.0,0.9884999999999999,0.9844999999999999,0.033906734827562915,1.02,0.9704999999999999,0.9614999999999999,0.04040214515756978,0.997,0.7875,0.794,0.02333809475228576,0.8270000000000001
anki,1.0,0.794,0.794,,0.794,0.8490000000000001,0.8490000000000001,,0.8490000000000001,0.7929999999999999,0.7929999999999999,,0.7929999999999999
ann-visualizer,4.0,1.572,1.57325,0.03473110997362462,1.6130000000000002,1.6294999999999997,1.6324999999999998,0.03007213549672402,1.672,0.768,0.774,0.022642143596989,0.804
anndata,4.0,1.331,1.33725,0.1666980803728706,1.499,10.6285,10.698,0.30403618205733324,11.125,0.7985,0.8115,0.040120651373907995,0.87
anndata2ri,4.0,4.246499999999999,4.2155,0.11309140845646325,4.3069999999999995,46.529,46.64125,0.4405272409284136,47.213,0.9764999999999999,0.9865,0.1037127443149266,1.115
annotationframeworkclient,7.0,2.627,2.635857142857143,0.03909573110297602,2.6910000000000003,13.933,13.992857142857142,0.35510206446946496,14.749,0.938,0.9365714285714285,0.04080382801836583,1.005
annoy,4.0,2.303,2.2945,0.02960292778313186,2.319,2.349,2.3505000000000003,0.04057503337439556,2.396,2.3475,2.32,0.08085790004693409,2.381
ansi2html,4.0,0.91,0.9067500000000001,0.044843245496581356,0.958,0.8779999999999999,0.874,0.05610109921680082,0.93,0.7865,0.7775000000000001,0.027814864131731197,0.8
ansimarkup,4.0,0.8905,0.89675,0.020886598574205505,0.927,1.008,0.9937500000000001,0.04769608649215014,1.034,0.823,0.82,0.017925772879665007,0.8370000000000001
ansiwrap,4.0,0.8805000000000001,0.8802500000000001,0.024622144504490278,0.903,0.9445000000000001,0.9390000000000001,0.025337718918639885,0.9620000000000001,0.7815000000000001,0.7737499999999999,0.02163908500838238,0.79
antlr4-python3-runtime,4.0,1.7530000000000001,1.7445,0.05242454895688983,1.7990000000000002,1.6975,1.70025,0.06849026694842614,1.774,0.7340000000000001,0.73175,0.03157398718354503,0.765
anvil-uplink,4.0,1.0625,1.0587499999999999,0.0344903368109581,1.089,3.073,3.074,0.09585405573057393,3.159,0.9435,0.93775,0.02382400749943917,0.9590000000000001
anyconfig,4.0,0.9954999999999999,0.9925,0.041299717513158266,1.0390000000000001,1.022,1.0290000000000001,0.03272104317815475,1.074,0.794,0.78775,0.040631473843150995,0.823
anyio,4.0,1.084,1.07775,0.032510254792398524,1.11,2.384,2.3779999999999997,0.025508168626278426,2.4019999999999997,0.8525,0.8502500000000001,0.008808140174482585,0.858
anyjson,7.0,1.891,1.8922857142857143,0.03626161554460536,1.9380000000000002,1.9480000000000002,1.8991428571428572,0.07667339514987925,1.97,0.7609999999999999,0.7701428571428571,0.03446461263106731,0.8170000000000001
anytree,4.0,0.9565,0.9557500000000001,0.015173990905493456,0.973,1.0165,1.0225,0.04277460305679846,1.08,0.8085,0.79725,0.04471670083238845,0.838
aot-client,7.0,0.914,0.9092857142857144,0.03626161554460533,0.971,1.7280000000000002,1.7384285714285714,0.07231380030316285,1.85,0.8140000000000001,0.8168571428571428,0.02292326744764348,0.863
apache-airflow,4.0,6.9565,6.942,0.08870550527823283,7.018,35.3975,35.615,0.7428759429855489,36.654,3.9185,3.9299999999999997,0.10242070103255513,4.061
apache-beam,4.0,3.02,3.0109999999999997,0.12310429182878492,3.141,17.7195,17.74375,0.11085538627719678,17.883,0.9245000000000001,0.93225,0.06703916765593085,1.0190000000000001
apiclient,4.0,1.564,1.5575,0.03198437118343897,1.588,1.9125,1.892,0.07212489168102781,1.954,0.793,0.7832500000000001,0.028265113951064638,0.805
apipkg,4.0,0.877,0.87725,0.027402858731648192,0.907,0.8520000000000001,0.8532500000000001,0.016720745597410838,0.871,0.764,0.75675,0.045146982180429285,0.802
apispec,4.0,1.0635,1.049,0.049886537930253924,1.089,1.0579999999999998,1.0534999999999999,0.021063396370639458,1.073,0.817,0.8069999999999999,0.031176914536239754,0.83
aplpy,4.0,3.5735,4.646,2.2675403708276805,8.041,17.899,18.245,1.1842266111968043,19.937,3.4785,4.422750000000001,2.0168082663786695,7.442
apng,7.0,0.883,0.8732857142857143,0.053608812353052177,0.9390000000000001,0.9009999999999999,0.9102857142857143,0.061366968003191816,1.0190000000000001,0.775,0.7752857142857142,0.02886008942995087,0.8170000000000001
appdirs,4.0,0.8985000000000001,0.9025000000000001,0.01819340539866021,0.9279999999999999,0.906,0.895,0.02770078217908897,0.914,0.7445,0.7452500000000001,0.028347545455177137,0.774
appelpy,1.0,1.03,1.03,,1.03,15.044,15.044,,15.044,0.79,0.79,,0.79
appium-python-client,4.0,1.6915,1.6897499999999999,0.03395462658706002,1.729,2.2205000000000004,2.2182500000000003,0.04606064842502027,2.262,0.742,0.7484999999999999,0.046364497912375395,0.8109999999999999
appjar,1.0,2.173,2.173,,2.173,2.2569999999999997,2.2569999999999997,,2.2569999999999997,0.7509999999999999,0.7509999999999999,,0.7509999999999999
applaunchservices,1.0,18.230999999999998,18.230999999999998,,18.230999999999998,20.916,20.916,,20.916,0.7929999999999999,0.7929999999999999,,0.7929999999999999
applicationinsights,1.0,0.983,0.983,,0.983,0.8370000000000001,0.8370000000000001,,0.8370000000000001,0.716,0.716,,0.716
appmode,4.0,2.0065,2.0445,0.08322860085331242,2.169,12.248,12.240999999999998,0.2725961604033825,12.552999999999999,1.2,1.2045,0.022308443842336115,1.234
appnope,4.0,0.9105,0.8917499999999999,0.046212372080789495,0.9229999999999999,0.9019999999999999,0.9042499999999999,0.028906458332582558,0.94,0.754,0.7607499999999999,0.04414653629297166,0.815
appscript,4.0,1.7469999999999999,1.73625,0.06485560885536439,1.7990000000000002,1.7065,1.7197500000000001,0.03474070619124874,1.77,1.766,1.7825,0.04651523048063577,1.85
apptools,7.0,1.979,1.989857142857143,0.07670164833393643,2.121,7.816,7.837428571428572,0.17686987414749955,8.166,0.893,0.8744285714285714,0.04767199437425551,0.927
apriori,1.0,1.646,1.646,,1.646,1.621,1.621,,1.621,0.7170000000000001,0.7170000000000001,,0.7170000000000001
apscheduler,4.0,1.0735000000000001,1.04475,0.07207577031615178,1.093,1.5865,1.5554999999999999,0.07303195647568721,1.6019999999999999,0.787,0.79825,0.042066415741459764,0.858
apsg,1.0,1.091,1.091,,1.091,8.613999999999999,8.613999999999999,,8.613999999999999,0.7829999999999999,0.7829999999999999,,0.7829999999999999
apssh,4.0,0.9989999999999999,0.99825,0.022706460167391373,1.025,3.0455,3.07325,0.10559158741743276,3.219,0.8215,0.826,0.02270095445864192,0.855
apsw,4.0,1.8205,1.8195,0.02452889452598027,1.848,1.8295,1.8057499999999997,0.06320535314881696,1.85,1.816,1.80475,0.056653184670707894,1.857
apyori,7.0,1.641,1.6354285714285715,0.035170333819177446,1.6740000000000002,1.639,1.6371428571428572,0.08127408068059692,1.7619999999999998,0.76,0.7504285714285713,0.04404867437603219,0.81
arangopipe,4.0,0.9225000000000001,0.908,0.04565815005742863,0.9440000000000001,0.9144999999999999,0.9237499999999998,0.06240926747420347,1.006,0.7905,0.7789999999999999,0.03188521078284828,0.8029999999999999
arcgis,4.0,8.8575,8.84525,0.07978878367289463,8.926,38.709999999999994,39.01175,1.1789357842280201,40.665,1.7065,1.71725,0.0562753646515654,1.795
arcgis2geojson,4.0,0.8795,0.887,0.04468407620916722,0.948,0.8855,0.87475,0.03876746918057291,0.905,0.758,0.7520000000000001,0.04977951385861457,0.8
arch,4.0,12.59,12.588750000000001,0.2558585221041765,12.844000000000001,12.8615,12.964499999999997,0.2633888127211679,13.353,12.595500000000001,12.581750000000001,0.2182725742430017,12.786
archook,1.0,0.852,0.852,,0.852,0.838,0.838,,0.838,0.794,0.794,,0.794
area,4.0,1.5895000000000001,1.5662500000000001,0.07039116895368808,1.6219999999999999,1.6520000000000001,1.64925,0.013200378782444028,1.66,0.763,0.76625,0.024716728478232478,0.799
argcomplete,4.0,1.009,1.01525,0.026209095113465267,1.0490000000000002,1.3995,1.39375,0.04207433897282287,1.435,0.8405,0.8315,0.03506660329525323,0.863
argh,4.0,0.927,0.9267500000000001,0.01918984106239546,0.95,0.8714999999999999,0.8775,0.03139532873958586,0.9209999999999999,0.8145,0.81275,0.010965856099730619,0.823
argon2-cffi,4.0,1.0095,0.9987499999999999,0.0450212912594327,1.035,1.737,1.7349999999999999,0.07200462948079565,1.821,0.736,0.7494999999999999,0.06865129277733961,0.8440000000000001
argopy,4.0,1.2565,1.25725,0.056257592080239754,1.3219999999999998,17.945999999999998,18.00825,0.3386850798800174,18.452,1.0215,1.025,0.047937459256827575,1.084
argparse,4.0,0.9165,0.90975,0.02596632434519751,0.9329999999999999,0.9039999999999999,0.8899999999999999,0.08004998438475797,0.972,0.9159999999999999,0.91675,0.036188165653060274,0.951
args,4.0,1.6,1.6029999999999998,0.03667878587594387,1.65,1.557,1.562,0.05074117328823486,1.6230000000000002,0.7180000000000001,0.7255000000000001,0.05455578185062821,0.797
arlunio,4.0,1.185,1.18825,0.028837186640401153,1.226,7.2075,7.18225,0.2181992590882623,7.4079999999999995,0.885,0.895,0.04167333280008536,0.9520000000000001
arm-pyart,4.0,14.578,14.5275,0.22761444008088205,14.741,17.317500000000003,17.19625,3.000328134832366,19.915,14.615,14.559000000000001,0.2876873302736841,14.845999999999998
arpeggio,4.0,1.004,1.005,0.012409673645990727,1.021,0.9875,0.9715,0.059016946718718,1.024,0.777,0.76925,0.031212978070027216,0.7979999999999999
array_to_latex,1.0,0.935,0.935,,0.935,7.955,7.955,,7.955,0.79,0.79,,0.79
arrow,4.0,1.03,1.0215,0.03100000000000009,1.0490000000000002,1.2865000000000002,1.25625,0.0817450304299901,1.315,0.7935000000000001,0.795,0.03567445397853575,0.838
art,4.0,1.3025,1.29175,0.025382080292994123,1.308,1.2894999999999999,1.29575,0.03418942331579553,1.339,0.746,0.7402500000000001,0.06112487218800545,0.7929999999999999
arviz,4.0,1.4980000000000002,1.52175,0.16868980407837347,1.733,13.6265,13.6225,0.33163684958098366,13.935,0.9279999999999999,0.927,0.025664502073226937,0.9570000000000001
arxiv,4.0,0.9359999999999999,0.9410000000000001,0.04094712037087183,0.995,1.8344999999999998,1.8305,0.010661457061146278,1.838,0.787,0.7855000000000001,0.017559422921421215,0.8009999999999999
asana,7.0,1.045,1.0331428571428571,0.025228479749604293,1.0590000000000002,2.168,2.1574285714285715,0.07191396976679175,2.27,0.8270000000000001,0.8285714285714286,0.030522435152180255,0.868
asciitree,4.0,1.5845,1.584,0.04374928570845468,1.633,1.5835,1.5685,0.05366873702010632,1.614,0.7115,0.71175,0.03277575323314481,0.743
asdf,4.0,4.8785,4.86025,0.12610148029794618,4.968,9.257,9.2765,0.1113478034508693,9.427,0.8884999999999998,0.89,0.023423634787681186,0.92
ase,4.0,2.3085,2.27725,0.10363839378660154,2.362,10.111999999999998,10.115499999999999,0.20659864471965872,10.327,0.815,0.8022499999999999,0.05777759081166329,0.851
ase-notebook,4.0,1.175,1.17575,0.05124044626399475,1.224,11.4285,11.37425,0.15491368564461971,11.493,0.9595,0.9515,0.05144900387762622,1.0
asf-hyp3,4.0,0.916,0.9279999999999999,0.04710980082035301,0.995,3.5755,3.5835,0.042587165515759265,3.64,0.827,0.8252499999999999,0.025263610193319536,0.853
asgiref,4.0,0.9585,0.96425,0.033450211758173774,1.01,1.0070000000000001,1.0145,0.06278269400612448,1.0959999999999999,0.8,0.796,0.017776388834631226,0.813
ashpy,7.0,4.19,4.170142857142857,0.09056936305290832,4.287,36.189,36.66885714285714,3.2390157161588187,41.891000000000005,1.069,1.0595714285714286,0.06109516386440949,1.121
asn1crypto,4.0,0.9715,0.9609999999999999,0.040091561871961716,0.995,1.0195,1.005,0.03930224760324364,1.033,0.7649999999999999,0.7742500000000001,0.027109346481733344,0.8140000000000001
aspy.yaml,7.0,0.914,0.9051428571428571,0.028463008575040975,0.946,1.139,1.1302857142857143,0.043400131665369754,1.165,0.7759999999999999,0.7795714285714285,0.014351041110399608,0.7959999999999999
assimulo,1.0,7.112,7.112,,7.112,10.11,10.11,,10.11,7.107,7.107,,7.107
asteval,4.0,2.4524999999999997,2.44875,0.07108855979222913,2.515,2.584,2.5705,0.09742518497116999,2.665,0.7665,0.7575000000000001,0.03709896674212548,0.7879999999999999
astor,4.0,0.9179999999999999,0.91425,0.026887109674836086,0.943,0.8345,0.8570000000000001,0.05816642788871719,0.9420000000000001,0.7705,0.77325,0.02917047594172347,0.805
astrobase,7.0,1.442,1.435857142857143,0.04276847971512264,1.49,16.002,16.055142857142858,0.26792003071278975,16.583,0.9570000000000001,0.9608571428571429,0.03413907131830317,1.01
astroid,4.0,1.1239999999999999,1.1457499999999998,0.061505419815384293,1.236,2.4,2.39275,0.08499558812079594,2.472,0.8154999999999999,0.80875,0.027944886234634557,0.8340000000000001
astroml,4.0,1.881,1.85275,0.0995937581712161,1.9380000000000002,14.296,14.295750000000002,0.16522989035482227,14.485,0.8544999999999999,0.8632500000000001,0.04195533339159629,0.917
astroplan,4.0,3.8945000000000003,3.902,0.09185132915024505,4.005,8.346499999999999,8.366,0.21551334065435535,8.648,0.6475,0.6607500000000001,0.0398528543519784,0.7190000000000001
astropy,4.0,3.0774999999999997,3.097,0.08602712750444874,3.217,5.453,5.487,0.3447946248614285,5.9079999999999995,0.7729999999999999,0.78575,0.04036809796526632,0.8440000000000001
astropy-healpix,7.0,0.975,0.9952857142857142,0.03864675185020635,1.061,5.483,5.472,0.088699868470402,5.615,0.8240000000000001,0.8122857142857143,0.030559855397314373,0.847
astroquery,4.0,1.8289999999999997,1.8279999999999998,0.023762715894162213,1.8530000000000002,10.2365,10.183250000000001,0.21472986906033006,10.38,0.9664999999999999,0.984,0.06823977334858802,1.073
astunparse,4.0,0.8965,0.8967499999999999,0.02631064423384568,0.9209999999999999,1.1295000000000002,1.116,0.042292631351887634,1.149,0.8045,0.7745,0.06648558741060608,0.8140000000000001
